,Index,Volume,Peak(eV),Amp(Ha),Amp(eV),mu^2,Lifetime(ps),Lifetime(mus)
84,85,15406.221298466704,4.22939491,7.69557118e-07,2.09407135e-05,0.0004717339487095358,63207603.54552309,63.20760354552309
85,86,15406.221298466704,4.2303576,1.7814297e-12,4.8475168e-11,1.0920058395580245e-09,27286320039465.164,27286320.039465163
86,87,15406.221298466704,4.23471785,1.61629586e-07,4.39816495e-06,9.907797751286281e-05,299813096.6156004,299.8130966156004
87,88,15406.221298466704,4.257669,2.4460073e-10,6.6559243e-09,1.4993879664190828e-07,194926759903.9924,194926.7599039924
88,89,15406.221298466704,4.25767231,1.17295507e-08,3.19177332e-07,7.190145005324607e-06,4064871518.801547,4064.871518801547
89,90,15406.221298466704,4.25875378,8.39188215e-05,0.00228354731,0.051441739815400796,567724.8794290698,0.5677248794290698
90,91,15406.221298466704,4.2635512,3.3119218e-10,9.0121972e-09,2.0301884187512557e-07,143367389436.38824,143367.38943638824
91,92,15406.221298466704,4.2635641,6.902437e-11,1.8782487e-09,4.2311529392270554e-08,687898017153.0068,687898.0171530069
92,93,15406.221298466704,4.2750392,1.61293701e-09,4.38902497e-08,9.88720820001631e-07,29201636319.453117,29201.63631945312
93,94,15406.221298466704,4.36412716,0.000227159777,0.00618133182,0.13924759590383984,194904.23523659163,0.19490423523659164
94,95,15406.221298466704,4.3834772,1.3488476e-11,3.6704012e-10,8.268355781167375e-09,3239110468603.8813,3239110.4686038815
95,96,15406.221298466704,4.3834882,1.8418982e-11,5.0120597e-10,1.129072671389398e-08,2372027667090.8447,2372027.667090845
96,97,15406.221298466704,4.4539576,8.9932072e-12,2.4471761e-10,5.5127826704333436e-09,4631184302178.985,4631184.302178985
97,98,15406.221298466704,4.4539638,1.6704523e-11,4.545532e-10,1.0239773516199561e-08,2493278382253.392,2493278.382253392
98,99,15406.221298466704,4.5411987,1.4817228e-12,4.0319727e-11,9.082872875681071e-10,26519566520731.53,26519566.52073153
99,100,15406.221298466704,4.5412021,7.9335281e-14,2.1588228e-12,4.863205667614994e-11,495297396125613.8,495297396.1256138
100,101,15406.221298466704,4.55309105,0.000155175134,0.00422252994,0.09512143672141479,251248.6660360183,0.2512486660360183
101,102,15406.221298466704,4.619463,3.5979171e-11,9.7904307e-10,2.2055018412714643e-08,1037574447716.0924,1037574.4477160925
102,103,15406.221298466704,4.6194863,1.3497686e-10,3.6729073e-09,8.274001456538304e-08,276569655016.646,276569.655016646
